,TimeSpent,PagesViewed,LeadStatus,EmailSent,LeadSource,PaymentHistory,Converted
23786,19,2.0,2,1,3,1,0
23787,18,12.0,3,1,1,0,0
23788,6,3.0,1,1,8,0,0
23789,57,3.0,2,1,8,1,0
23790,60,5.0,1,1,7,1,0
23791,10,4.0,2,1,8,0,0
23792,57,8.0,1,1,8,0,0
23793,36,14.0,3,1,1,1,0
23794,6,14.0,2,0,1,1,0
23795,59,5.0,1,1,2,1,0
23796,48,9.0,2,1,7,1,0
23797,40,8.0,1,0,7,1,0
23798,37,10.0,3,1,3,0,0
23799,18,6.0,2,1,2,0,0
23800,32,3.0,3,1,3,1,0
23801,33,4.0,3,1,7,1,0
23802,17,3.0,1,1,2,1,0
23803,37,13.0,3,1,1,1,0
23804,7,15.0,3,1,3,0,0
23805,37,3.0,3,1,1,0,0
23806,52,15.0,2,1,7,0,0
23807,7,13.0,3,1,7,0,0
23808,52,14.0,1,1,1,0,0
23809,29,11.0,1,1,2,1,0
23810,23,11.0,1,1,3,0,0
23811,14,14.0,2,1,3,0,0
23812,16,3.0,1,1,3,1,0
23813,23,8.0,2,1,1,0,0
23814,9,6.0,2,1,2,1,0
23815,30,4.0,3,1,3,0,0
23816,45,3.0,2,1,3,1,0
23817,46,6.0,1,1,7,0,0
23818,53,9.0,2,1,7,1,0
23819,58,9.0,3,1,2,1,0
23820,58,4.0,2,1,7,1,0
23821,28,10.0,2,1,2,0,0
23822,19,2.0,1,1,7,0,0
23823,32,13.0,3,1,3,1,0
23824,19,13.0,1,1,8,1,0
23825,39,12.0,1,1,8,0,0
23826,11,3.0,2,1,3,0,0
23827,22,11.0,1,1,8,0,0
23828,43,14.0,3,1,8,0,0
23829,32,9.0,2,1,2,1,0
23830,37,6.0,2,1,8,1,0
23831,30,6.0,1,1,7,1,0
23832,54,4.0,1,1,2,0,0
23833,50,12.0,3,1,3,1,0
23834,22,8.0,2,1,1,0,0
23835,19,10.0,2,1,1,1,0
23836,36,8.0,3,1,1,1,0
23837,19,8.0,3,1,8,0,0
23838,19,5.0,2,1,1,0,0
23839,55,15.0,1,1,8,1,0
23840,33,6.0,2,1,7,1,0
23841,50,15.0,1,1,3,1,0
23842,49,13.0,1,1,3,1,0
23843,49,15.0,2,1,8,1,0
23844,14,14.0,3,1,1,0,0
23845,50,13.0,3,1,7,1,1
23846,42,6.0,2,1,2,1,0
23847,41,11.0,2,0,7,0,0
23848,59,13.0,1,1,1,1,0
23849,26,9.0,3,1,3,0,0
23850,39,8.0,3,1,8,1,0
23851,42,7.0,1,1,1,0,0
23852,60,6.0,2,0,1,1,0
23853,19,8.0,1,1,1,1,0
23854,31,2.0,1,1,3,0,0
23855,24,9.0,1,1,1,1,0
23856,25,4.0,3,1,7,0,0
23857,36,5.0,3,1,8,1,0
23858,14,13.0,1,1,7,1,0
23859,21,8.0,2,1,1,1,0
23860,30,6.0,3,1,1,1,0
23861,58,8.0,2,1,3,1,0
23862,35,14.0,1,1,1,0,0
23863,14,3.0,2,1,8,0,0
23864,40,3.0,2,1,2,0,0
23865,18,3.0,3,1,7,0,0
23866,12,9.0,1,1,7,1,0
23867,52,6.0,3,1,7,1,0
23868,28,12.0,2,1,3,0,0
23869,27,12.0,3,1,8,0,0
23870,38,14.0,3,1,3,1,0
23871,23,5.0,3,1,7,0,0
23872,50,15.0,3,1,1,0,0
23873,24,3.0,2,0,7,1,0
23874,33,3.0,1,1,1,0,0
23875,59,12.0,2,1,3,0,0
23876,18,11.0,2,1,3,0,0
23877,39,5.0,3,1,2,0,0
23878,44,8.0,3,1,3,1,0
23879,56,2.0,2,1,7,1,0
23880,56,10.0,3,1,8,0,0
23881,34,5.0,1,1,1,1,0
23882,21,6.0,3,1,7,0,0
23883,52,6.0,1,1,8,0,0
23884,11,4.0,3,1,3,0,0
23885,11,11.0,1,1,2,0,0
23886,52,3.0,1,1,1,0,0
23887,16,5.0,2,1,1,0,0
23888,55,7.0,3,1,8,1,0
23889,52,7.0,2,0,8,1,0
23890,45,13.0,2,1,2,1,0
23891,21,8.0,2,0,3,0,0
23892,12,12.0,1,1,3,1,0
23893,12,4.0,2,0,8,1,0
23894,12,4.0,3,1,2,0,0
23895,16,13.0,3,0,7,1,0
23896,50,12.0,1,1,2,1,1
23897,47,12.0,1,1,1,0,1
23898,58,5.0,1,1,7,1,0
23899,37,7.0,1,1,3,1,0
23900,54,2.0,3,1,7,0,0
23901,18,7.0,2,1,7,0,0
23902,27,13.0,3,1,7,0,0
23903,35,6.0,2,1,7,0,0
23904,47,12.0,2,1,1,0,0
23905,52,10.0,1,1,7,1,0
23906,33,8.0,1,1,8,1,0
23907,18,8.0,3,1,8,1,0
23908,23,14.0,3,1,1,1,0
23909,26,8.0,1,1,8,1,0
23910,15,4.0,2,1,3,1,0
23911,56,10.0,1,1,3,0,0
23912,45,5.0,1,1,1,1,0
23913,26,3.0,3,1,7,0,0
23914,19,6.0,3,1,7,1,0
23915,42,10.0,3,1,1,1,0
23916,47,8.0,3,1,1,0,0
23917,26,2.0,1,1,3,0,0
23918,9,3.0,3,1,3,0,0
23919,40,2.0,3,0,3,0,0
23920,42,14.0,1,1,2,1,1
23921,25,5.0,3,1,3,0,0
23922,9,12.0,1,1,8,0,0
23923,46,13.0,1,1,2,1,0
23924,49,15.0,1,1,8,0,1
23925,32,8.0,3,1,2,1,0
23926,38,5.0,2,1,3,1,0
23927,21,15.0,3,1,8,0,0
23928,16,11.0,1,1,1,0,0
23929,28,4.0,2,1,8,1,0
23930,5,15.0,2,1,1,0,0
23931,38,4.0,2,1,8,1,0
23932,56,10.0,1,1,8,0,0
23933,54,15.0,3,1,7,1,0
23934,46,4.0,1,1,8,1,0
23935,47,10.0,1,1,7,1,0
23936,25,3.0,2,1,2,1,0
23937,13,10.0,1,0,7,1,0
23938,53,11.0,3,1,1,1,0
23939,45,5.0,2,1,3,0,0
23940,8,4.0,3,1,8,0,0
23941,41,11.0,2,1,7,1,0
23942,17,2.0,1,0,3,0,0
23943,21,2.0,3,1,3,0,0
23944,42,9.0,1,1,2,1,0
23945,11,12.0,1,1,2,0,0
23946,6,14.0,2,1,8,0,0
23947,7,10.0,3,1,3,0,0
23948,47,8.0,1,1,1,0,0
23949,13,11.0,3,1,1,0,0
23950,35,4.0,2,1,7,0,0
23951,55,2.0,1,1,1,0,0
23952,37,2.0,2,1,7,1,0
23953,17,4.0,2,1,8,1,0
23954,20,13.0,2,1,1,0,0
23955,30,8.0,1,1,1,1,0
23956,29,14.0,1,1,8,0,1
23957,17,7.0,3,1,8,0,0
23958,40,6.0,2,1,8,0,0
23959,40,4.0,3,1,3,1,0
23960,25,14.0,3,1,8,0,0
23961,33,13.0,1,1,3,1,1
23962,7,11.0,1,1,1,1,0
23963,55,12.0,3,1,1,1,0
23964,11,9.0,1,1,1,1,0
23965,16,13.0,3,1,3,0,0
23966,26,2.0,3,1,2,1,0
23967,57,6.0,1,1,1,0,0
23968,8,7.0,2,1,2,0,0
23969,19,12.0,2,1,3,0,0
23970,44,4.0,3,1,2,0,0
23971,8,8.0,1,0,1,1,0
23972,23,3.0,1,1,8,1,0
23973,21,5.0,3,1,7,0,0
23974,15,15.0,3,1,2,1,1
23975,30,12.0,2,0,7,0,0
23976,50,3.0,2,1,7,1,0
23977,21,11.0,2,1,1,1,0
23978,37,6.0,1,1,8,1,0
23979,60,9.0,2,1,2,0,0
23980,26,6.0,3,1,3,1,0
23981,9,13.0,1,1,3,1,0
23982,35,10.0,3,1,8,0,0
23983,48,9.0,2,1,8,0,0
23984,6,13.0,3,1,3,1,0
23985,32,8.0,1,1,1,1,0
23986,6,12.0,2,1,3,0,0
23987,37,7.0,1,1,1,0,0
23988,39,8.0,3,1,7,0,0
23989,40,9.0,3,1,7,0,0
23990,8,12.0,2,1,3,1,0
23991,41,4.0,3,1,8,0,0
23992,41,2.0,1,1,1,0,0
23993,30,7.0,2,1,3,1,0
23994,23,4.0,2,1,1,0,0
23995,22,6.0,3,1,2,1,0
23996,26,12.0,3,1,1,0,0
23997,42,8.0,1,1,2,0,0
23998,9,10.0,2,1,3,1,0
23999,15,4.0,3,0,3,1,0
24000,59,4.0,1,1,3,0,0
24001,60,11.0,2,1,1,1,0
24002,60,11.0,1,1,1,0,0
24003,26,13.0,2,1,8,1,0
24004,47,14.0,1,1,8,0,1
24005,39,8.0,1,1,7,1,0
24006,50,13.0,3,1,8,0,0
24007,7,9.0,1,1,8,0,0
24008,15,12.0,1,1,7,1,0
24009,21,3.0,1,1,8,0,0
24010,28,11.0,3,1,7,0,0
24011,52,12.0,1,0,1,1,0
24012,50,2.0,3,1,3,0,0
24013,56,8.0,1,1,8,0,0
24014,6,14.0,2,1,2,0,1
24015,53,10.0,2,1,1,1,0
24016,52,13.0,2,0,1,0,0
24017,17,4.0,1,1,8,1,0
24018,45,13.0,2,0,3,1,0
24019,43,13.0,3,1,3,0,0
24020,42,6.0,3,1,3,0,0
24021,13,11.0,3,1,8,0,0
24022,27,8.0,1,1,8,1,0
24023,20,15.0,2,1,8,1,1
24024,35,14.0,3,1,2,1,0
24025,8,10.0,1,1,1,1,0
24026,10,15.0,2,1,8,1,0
24027,8,11.0,1,0,1,0,0
24028,54,4.0,3,1,2,0,0
24029,19,8.0,1,1,2,0,0
24030,47,4.0,1,1,1,1,0
24031,7,9.0,2,1,7,0,0
24032,52,5.0,2,1,2,0,0
24033,31,5.0,2,1,7,0,0
24034,30,14.0,3,1,1,0,0
24035,31,6.0,1,1,3,0,0
24036,56,10.0,3,1,2,1,0
24037,9,8.0,2,1,7,1,0
24038,52,11.0,2,0,8,1,0
24039,9,3.0,3,1,3,1,0
24040,47,3.0,3,1,7,1,0
24041,53,12.0,1,0,3,1,0
24042,56,14.0,3,1,8,1,0
24043,40,8.0,3,1,8,0,0
24044,8,8.0,2,1,8,0,0
24045,25,5.0,3,1,8,1,0
24046,50,15.0,2,1,3,1,1
24047,43,7.0,1,1,7,1,0
24048,13,10.0,2,1,3,1,0
24049,27,5.0,1,1,1,1,0
24050,34,8.0,1,1,2,1,0
24051,38,3.0,3,1,1,0,0
24052,14,14.0,3,1,1,1,0
24053,40,12.0,1,0,1,1,0
24054,8,12.0,2,1,2,1,0
24055,28,10.0,2,1,8,1,0
24056,23,8.0,1,0,7,0,0
24057,41,8.0,2,1,2,0,0
24058,56,12.0,1,1,7,0,0
24059,28,2.0,2,1,7,1,0
24060,31,7.0,1,1,3,0,0
24061,36,3.0,1,1,3,1,0
24062,40,14.0,1,1,8,1,0
24063,51,3.0,3,1,1,0,0
24064,41,14.0,1,1,2,0,0
24065,27,15.0,2,1,8,0,0
24066,44,6.0,2,1,1,1,0
24067,10,6.0,1,1,1,1,0
24068,53,8.0,2,0,1,0,0
24069,8,2.0,2,1,2,1,0
24070,9,14.0,3,1,2,0,0
24071,45,11.0,3,1,8,1,0
24072,57,15.0,1,1,3,0,0
24073,29,8.0,2,1,3,1,0
24074,31,4.0,1,1,2,1,0
24075,53,2.0,2,1,7,1,0
24076,40,14.0,1,1,8,1,0
24077,56,3.0,2,1,2,1,0
24078,20,3.0,2,1,2,0,0
24079,41,8.0,3,1,8,0,0
24080,30,13.0,1,1,7,0,0
24081,33,6.0,2,1,2,0,0
24082,24,4.0,1,1,2,1,0
24083,17,3.0,1,1,8,1,0
24084,47,8.0,1,1,8,0,0
24085,7,7.0,3,1,2,1,0
24086,42,15.0,3,1,2,0,0
24087,38,14.0,2,1,8,1,0
24088,30,14.0,3,1,3,1,0
24089,20,5.0,1,1,2,1,0
24090,43,14.0,1,1,2,0,0
24091,34,12.0,1,1,1,1,0
24092,12,11.0,3,1,1,0,0
24093,20,15.0,3,1,3,1,0
24094,8,7.0,2,0,3,0,0
24095,9,5.0,2,1,1,1,0
24096,5,2.0,1,1,1,1,0
24097,55,11.0,1,1,8,1,1
24098,49,7.0,3,1,3,0,0
24099,50,8.0,1,1,3,0,0
24100,29,15.0,3,1,1,1,1
24101,37,2.0,2,0,2,0,0
24102,6,10.0,3,1,8,1,0
24103,55,3.0,3,1,8,1,0
24104,53,15.0,3,1,3,0,0
24105,38,15.0,3,1,3,0,0
24106,5,4.0,3,1,3,0,0
24107,5,7.0,2,1,1,0,0
24108,38,7.0,2,1,2,0,0
24109,23,14.0,2,1,3,0,0
24110,20,14.0,2,1,7,1,0
24111,40,6.0,2,1,3,0,0
24112,56,4.0,1,1,8,1,0
24113,23,12.0,3,1,8,0,0
24114,32,14.0,1,1,7,0,0
24115,7,13.0,1,1,3,0,0
24116,8,3.0,2,0,3,1,0
24117,5,9.0,1,1,7,1,0
24118,50,14.0,3,1,2,1,0
24119,15,2.0,3,1,2,1,0
24120,13,7.0,2,1,1,1,0
24121,25,11.0,3,1,2,0,0
24122,58,2.0,3,1,1,1,0
24123,34,15.0,1,1,2,0,0
24124,44,3.0,2,1,8,1,0
24125,12,5.0,1,1,2,1,0
24126,5,11.0,1,1,8,1,0
24127,35,13.0,2,1,3,0,0
24128,14,11.0,1,1,7,1,0
24129,21,7.0,2,0,3,0,0
24130,54,2.0,3,1,1,1,0
24131,34,4.0,1,1,3,0,0
24132,48,8.0,1,1,8,1,0
24133,51,3.0,2,1,1,1,0
24134,27,10.0,2,1,3,1,0
24135,21,9.0,3,1,7,1,0
24136,34,15.0,2,1,8,0,0
24137,28,10.0,1,1,2,0,0
24138,47,6.0,2,1,8,0,0
24139,48,6.0,1,1,3,0,0
24140,10,12.0,3,1,1,1,0
24141,39,11.0,2,0,2,0,0
24142,57,15.0,2,1,1,1,0
24143,47,14.0,2,0,3,0,0
24144,49,2.0,2,1,7,0,0
24145,60,2.0,1,1,7,0,0
24146,17,12.0,3,1,3,1,0
24147,56,8.0,3,1,7,0,0
24148,39,13.0,1,1,8,0,0
24149,10,2.0,2,1,7,0,0
24150,7,14.0,2,1,3,0,0
24151,37,12.0,3,1,1,1,0
24152,32,2.0,1,1,7,0,0
24153,6,15.0,3,1,1,1,0
24154,46,6.0,2,0,3,1,0
24155,42,4.0,2,1,2,1,0
24156,60,5.0,3,1,7,0,0
24157,10,13.0,3,1,3,0,0
24158,22,14.0,3,1,7,1,0
24159,26,3.0,3,1,3,1,0
24160,54,3.0,3,1,8,1,0
24161,60,2.0,3,1,1,0,0
24162,30,6.0,2,1,2,0,0
24163,57,2.0,2,1,3,1,0
24164,55,12.0,1,1,8,1,0
24165,41,9.0,2,1,2,0,0
24166,23,3.0,1,1,1,1,0
24167,42,9.0,3,0,3,1,0
24168,5,13.0,3,1,3,0,0
24169,43,14.0,1,1,3,0,0
24170,20,11.0,1,0,3,1,0
24171,49,6.0,3,1,1,1,0
24172,28,14.0,2,1,2,0,0
24173,36,10.0,1,1,7,0,0
24174,40,9.0,1,1,3,0,0
24175,29,14.0,1,1,1,1,0
24176,53,7.0,2,1,2,0,0
24177,37,4.0,1,1,2,0,0
24178,25,7.0,3,1,3,0,0
24179,58,13.0,3,1,3,1,0
24180,60,14.0,1,1,3,1,0
24181,47,2.0,3,1,7,1,0
24182,36,12.0,1,1,2,1,0
24183,51,9.0,1,1,8,1,0
24184,54,9.0,1,1,3,0,0
24185,19,4.0,2,1,3,1,0
24186,29,13.0,2,1,1,0,0
24187,9,8.0,1,1,1,0,0
24188,56,14.0,1,1,3,0,1
24189,12,8.0,1,1,3,0,0
24190,5,13.0,3,1,8,0,1
24191,39,13.0,2,1,1,0,0
24192,44,5.0,1,1,2,0,0
24193,12,11.0,3,1,7,0,0
24194,35,13.0,3,1,2,0,0
24195,24,11.0,1,1,7,1,0
24196,26,3.0,2,1,7,0,0
24197,51,10.0,3,1,3,0,0
24198,5,8.0,2,1,1,0,0
24199,27,8.0,1,1,1,1,0
24200,37,8.0,3,1,3,0,0
24201,45,3.0,2,1,7,1,0
24202,40,10.0,1,1,8,1,0
24203,7,12.0,1,1,3,0,0
24204,45,6.0,2,1,3,0,0
24205,40,3.0,2,1,7,0,0
24206,21,11.0,3,1,7,0,0
24207,40,7.0,3,1,7,1,0
24208,47,4.0,3,1,2,1,0
24209,24,14.0,2,1,2,0,0
24210,26,3.0,1,1,7,0,0
24211,55,9.0,3,1,2,1,0
24212,39,5.0,1,1,1,1,0
24213,60,5.0,2,1,3,1,0
24214,53,7.0,2,1,2,0,0
24215,20,6.0,1,1,3,0,0
24216,53,13.0,3,1,2,0,0
24217,59,7.0,2,1,2,0,0
24218,43,4.0,3,1,1,0,0
24219,36,14.0,3,1,7,0,0
24220,55,14.0,3,1,2,1,0
24221,23,7.0,1,1,8,1,0
24222,20,3.0,3,1,3,0,0
24223,40,13.0,2,1,8,0,0
24224,38,4.0,1,1,1,0,0
24225,55,6.0,2,1,2,0,0
24226,45,10.0,3,1,2,1,0
24227,29,12.0,2,1,3,1,0
24228,11,12.0,1,1,8,0,0
24229,17,8.0,3,0,8,0,0
24230,27,11.0,3,1,2,1,0
24231,56,7.0,1,1,7,1,0
24232,46,7.0,1,1,7,1,0
24233,6,12.0,2,1,1,0,0
24234,16,15.0,3,1,2,0,0
24235,18,6.0,3,1,2,0,0
24236,55,6.0,3,1,1,0,0
24237,5,6.0,3,1,3,1,0
24238,59,12.0,1,1,3,0,0
24239,55,3.0,2,1,8,1,0
24240,35,7.0,3,1,2,1,0
24241,53,7.0,3,1,3,1,0
24242,59,11.0,1,1,3,0,0
24243,18,12.0,3,1,1,0,0
24244,20,13.0,3,1,2,0,0
24245,60,12.0,1,1,8,0,0
24246,5,9.0,1,1,3,1,0
24247,49,2.0,2,1,8,0,0
24248,57,13.0,1,1,7,1,0
24249,31,14.0,2,1,3,1,0
24250,16,4.0,3,1,2,0,0
24251,11,4.0,3,1,7,1,0
24252,50,8.0,2,1,8,1,0
24253,47,12.0,1,1,8,1,1
24254,27,2.0,3,1,8,1,0
24255,47,9.0,3,1,1,0,0
24256,49,15.0,1,1,3,0,0
24257,48,11.0,1,1,1,0,0
24258,51,5.0,1,1,8,0,0
24259,41,12.0,3,1,7,1,0
24260,12,3.0,3,1,1,0,0
24261,54,15.0,1,1,7,0,0
24262,49,8.0,3,1,3,0,0
24263,19,15.0,2,1,7,1,0
24264,16,5.0,3,1,8,1,0
24265,37,10.0,3,1,7,1,0
24266,19,12.0,3,1,1,0,0
24267,19,3.0,2,1,8,1,0
24268,46,8.0,3,1,3,0,0
24269,22,2.0,2,1,2,0,0
24270,60,11.0,2,1,8,1,0
24271,56,8.0,2,1,2,0,0
24272,9,14.0,1,1,3,0,1
24273,16,4.0,1,1,1,0,0
24274,54,7.0,1,1,1,1,0
24275,10,7.0,1,1,2,1,0
24276,46,2.0,1,1,3,0,0
24277,24,7.0,2,1,8,0,0
24278,53,15.0,1,1,7,0,0
24279,54,2.0,3,1,1,0,0
24280,60,8.0,1,1,7,0,0
24281,21,2.0,1,1,3,1,0
24282,18,9.0,1,0,8,0,0
24283,38,6.0,2,1,2,1,0
24284,55,13.0,1,1,1,0,0
24285,21,15.0,2,0,7,0,0
24286,55,7.0,2,1,7,0,0
24287,21,11.0,3,1,3,1,0
24288,9,3.0,2,1,7,1,0
24289,41,5.0,3,1,8,0,0
24290,29,8.0,2,0,3,1,0
24291,41,14.0,3,1,1,1,0
24292,20,8.0,2,1,7,1,0
24293,52,15.0,2,1,7,1,0
24294,60,7.0,1,1,8,1,0
24295,57,15.0,2,1,2,0,0
24296,47,11.0,2,1,1,0,0
24297,36,7.0,3,0,1,0,0
24298,53,8.0,2,1,7,0,0
24299,14,6.0,1,0,1,1,0
24300,18,6.0,2,1,3,0,0
24301,44,8.0,3,1,1,0,0
24302,53,10.0,3,1,7,1,0
24303,57,9.0,2,1,1,0,0
24304,43,3.0,3,0,3,0,0
24305,31,9.0,2,1,2,0,0
24306,6,2.0,3,1,2,0,0
24307,45,12.0,1,1,3,0,0
24308,29,7.0,1,1,2,1,0
24309,16,5.0,3,1,8,0,0
24310,42,8.0,1,0,1,0,0
24311,46,5.0,3,1,8,1,0
24312,32,7.0,1,1,1,0,0
24313,7,14.0,1,0,2,0,0
24314,14,12.0,3,1,7,0,0
24315,13,15.0,3,1,3,1,0
24316,41,8.0,1,1,3,1,0
24317,54,9.0,3,1,8,0,0
24318,28,7.0,1,1,1,1,0
24319,8,2.0,1,1,2,1,0
24320,31,7.0,1,1,7,1,0
24321,12,4.0,3,1,2,1,0
24322,22,2.0,3,1,7,0,0
24323,52,8.0,2,1,8,0,0
24324,7,7.0,1,0,3,0,0
24325,32,14.0,1,1,1,0,0
24326,25,4.0,3,1,1,0,0
24327,25,15.0,1,1,3,0,0
24328,48,7.0,2,1,3,1,0
24329,23,11.0,2,1,2,1,0
24330,24,7.0,1,1,7,1,0
24331,27,7.0,3,1,2,0,0
24332,59,12.0,1,1,1,0,0
24333,38,15.0,3,1,3,0,0
24334,34,5.0,1,1,3,0,0
24335,25,15.0,2,0,1,1,0
24336,8,8.0,2,1,1,1,0
24337,32,2.0,1,1,7,0,0
24338,26,15.0,1,1,3,1,1
24339,11,3.0,2,1,3,0,0
24340,54,13.0,3,1,2,0,0
24341,37,6.0,2,1,8,1,0
24342,24,8.0,2,1,8,0,0
24343,33,11.0,2,1,8,1,0
24344,51,4.0,3,1,2,1,0
24345,22,8.0,1,1,8,1,0
24346,38,9.0,3,1,7,0,0
24347,30,10.0,1,0,2,0,0
24348,56,9.0,2,1,8,1,0
24349,21,10.0,1,1,3,0,0
24350,36,11.0,3,1,7,1,0
24351,21,4.0,3,1,2,1,0
24352,43,9.0,3,1,8,1,0
24353,29,13.0,3,1,8,0,0
24354,47,4.0,2,1,7,1,0
24355,28,6.0,2,1,8,0,0
24356,9,10.0,1,1,3,0,0
24357,17,4.0,3,1,1,0,0
24358,46,15.0,2,1,8,0,0
24359,39,15.0,2,1,1,1,0
24360,42,3.0,3,1,2,1,0
24361,46,8.0,2,1,1,0,0
24362,15,10.0,1,1,1,1,0
24363,58,4.0,3,0,8,1,0
24364,34,10.0,2,1,7,1,0
24365,25,4.0,2,1,8,1,0
24366,60,3.0,2,1,8,1,0
24367,25,9.0,1,1,3,1,0
24368,14,2.0,3,1,7,1,0
24369,9,2.0,3,0,1,0,0
24370,22,10.0,1,1,3,1,0
24371,54,4.0,2,1,7,1,0
24372,34,8.0,3,1,7,0,0
24373,28,7.0,3,1,8,0,0
24374,13,8.0,1,1,7,1,0
24375,51,11.0,3,0,1,1,0
24376,8,11.0,2,1,8,1,0
24377,28,8.0,2,1,1,1,0
24378,34,7.0,2,1,2,0,0
24379,11,5.0,1,1,7,0,0
24380,23,13.0,2,1,1,1,0
24381,10,8.0,2,1,7,1,0
24382,33,9.0,1,1,8,1,0
24383,49,11.0,3,1,7,1,0
24384,6,10.0,3,1,2,0,0
24385,15,2.0,2,1,2,1,0
24386,12,12.0,3,1,1,0,0
24387,37,8.0,3,1,1,0,0
24388,16,15.0,3,1,2,0,0
24389,45,2.0,1,0,2,1,0
24390,13,4.0,1,1,2,1,0
24391,20,13.0,1,1,1,1,0
24392,26,5.0,2,1,1,0,0
24393,40,8.0,2,1,8,1,0
24394,47,15.0,3,1,8,1,0
24395,11,7.0,2,1,1,1,0
24396,16,4.0,1,1,7,0,0
24397,20,14.0,2,1,3,1,0
24398,58,4.0,2,1,2,0,0
24399,56,4.0,2,1,3,0,0
24400,39,14.0,2,1,7,0,0
24401,39,13.0,1,1,3,0,0
24402,46,12.0,2,1,7,0,0
24403,25,12.0,3,1,2,0,0
24404,5,8.0,2,1,7,0,0
24405,37,3.0,2,1,7,0,0
24406,44,7.0,2,1,2,1,0
24407,10,9.0,3,1,1,1,0
24408,16,8.0,3,0,3,1,0
24409,30,10.0,2,1,1,1,0
24410,19,2.0,1,1,7,0,0
24411,58,14.0,1,1,3,1,0
24412,28,2.0,1,1,1,1,0
24413,21,10.0,3,1,8,1,0
24414,48,11.0,1,1,3,1,1
24415,32,7.0,1,0,2,0,0
24416,60,13.0,1,1,7,1,0
24417,25,4.0,1,1,1,1,0
24418,29,3.0,3,1,7,1,0
24419,46,12.0,1,1,2,1,0
24420,28,4.0,1,1,3,1,0
24421,52,10.0,2,1,7,0,0
24422,59,14.0,2,1,8,1,0
24423,7,11.0,3,0,1,0,0
24424,42,12.0,1,1,2,1,0
24425,17,4.0,2,1,2,0,0
24426,46,4.0,2,1,1,1,0
24427,46,8.0,3,0,8,1,0
24428,44,15.0,2,1,1,1,0
24429,19,6.0,1,1,3,0,0
24430,13,4.0,3,1,3,0,0
24431,31,8.0,1,0,8,0,0
24432,10,10.0,2,0,7,1,0
24433,50,11.0,2,1,7,1,0
24434,21,13.0,1,1,1,1,0
24435,44,4.0,1,1,1,0,0
24436,47,3.0,1,1,3,1,0
24437,14,12.0,2,1,7,1,0
24438,37,9.0,2,0,3,1,0
24439,33,4.0,2,1,1,1,0
24440,22,4.0,1,1,1,0,0
24441,7,2.0,1,0,7,0,0
24442,51,3.0,2,1,8,1,0
24443,7,8.0,2,1,8,0,0
24444,8,12.0,1,1,1,0,0
24445,60,6.0,2,1,2,0,0
24446,31,14.0,3,1,2,0,1
24447,23,9.0,2,1,8,0,0
24448,23,5.0,1,1,1,1,0
24449,24,11.0,1,1,2,1,0
24450,41,13.0,2,1,1,1,0
24451,25,2.0,3,0,2,1,0
24452,48,13.0,1,1,2,1,0
24453,38,9.0,2,1,8,1,0
24454,13,3.0,3,1,1,0,0
24455,20,13.0,1,0,8,1,0
24456,25,3.0,2,1,2,1,0
24457,44,14.0,1,1,8,0,0
24458,34,9.0,1,1,2,1,0
24459,50,2.0,2,1,2,0,0
24460,11,3.0,1,1,7,1,0
24461,31,12.0,2,1,3,0,0
24462,26,12.0,1,0,7,1,0
24463,27,3.0,3,1,8,0,0
24464,6,7.0,2,1,1,1,0
24465,5,4.0,2,0,1,1,0
24466,51,7.0,3,1,8,0,0
24467,29,9.0,1,0,7,1,0
24468,29,7.0,3,0,2,1,0
24469,50,6.0,1,1,8,1,0
24470,54,14.0,1,1,2,1,0
24471,23,14.0,1,1,7,0,1
24472,52,11.0,1,1,1,0,0
24473,19,15.0,1,1,7,0,0
24474,37,12.0,3,1,3,0,0
24475,21,6.0,2,1,2,0,0
24476,56,7.0,3,1,3,0,0
24477,20,11.0,1,1,1,1,0
24478,18,5.0,2,1,1,1,0
24479,47,10.0,2,1,7,1,0
24480,57,6.0,2,1,8,1,0
24481,57,11.0,2,1,8,0,0
24482,7,14.0,2,1,1,1,0
24483,57,5.0,3,0,3,0,0
24484,24,2.0,3,1,8,0,0
24485,37,5.0,1,1,1,0,0
24486,10,14.0,2,1,2,1,0
24487,51,5.0,3,1,1,1,0
24488,37,15.0,1,1,3,0,0
24489,37,4.0,2,1,7,1,0
24490,5,10.0,3,1,2,0,0
24491,29,3.0,3,1,7,1,0
24492,52,2.0,1,1,2,0,0
24493,42,6.0,2,1,3,1,0
24494,49,14.0,3,1,2,1,0
24495,7,2.0,1,1,2,1,0
24496,49,2.0,1,1,3,0,0
24497,35,2.0,2,1,1,0,0
24498,18,13.0,1,1,7,0,0
24499,48,13.0,1,1,8,1,0
24500,18,9.0,3,1,7,1,0
24501,55,2.0,3,1,8,1,0
24502,34,6.0,2,0,7,1,0
24503,11,5.0,1,1,1,1,0
24504,13,4.0,2,1,8,0,0
24505,30,10.0,3,1,3,1,0
24506,19,11.0,3,1,8,0,0
24507,45,11.0,3,1,7,0,0
24508,19,8.0,1,0,7,1,0
24509,48,14.0,1,1,7,1,0
24510,18,8.0,2,1,2,0,0
24511,18,10.0,2,1,1,0,0
24512,20,7.0,3,1,8,0,0
24513,14,15.0,2,1,2,0,0
24514,56,11.0,2,1,3,1,0
24515,44,13.0,2,1,3,0,0
24516,22,11.0,3,1,7,0,0
24517,21,10.0,1,1,1,1,0
24518,14,3.0,1,1,3,1,0
24519,10,10.0,1,1,2,0,0
